[2020-08-13 01:18:10,001] [p15255] [train.py:23] [INFO] workers: 16
[2020-08-13 01:18:10,001] [p15255] [train.py:23] [INFO] backbone: v3_small
[2020-08-13 01:18:10,001] [p15255] [train.py:23] [INFO] devices_id: 0
[2020-08-13 01:18:10,001] [p15255] [train.py:23] [INFO] test_initial: False
[2020-08-13 01:18:10,001] [p15255] [train.py:23] [INFO] base_lr: 0.0001
[2020-08-13 01:18:10,001] [p15255] [train.py:23] [INFO] weight_decay: 1e-06
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] lr_patience: 40
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] start_epoch: 1
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] end_epoch: 500
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] snapshot: ./checkpoint/v3_small
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] log_file: ./checkpoint/v3_small/train_v3_small.log
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] tensorboard: ./checkpoint/tensorboard
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] resume: 
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] epoch_interval: 5
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] dataroot: ./data/train_data/list.txt
[2020-08-13 01:18:10,002] [p15255] [train.py:23] [INFO] val_dataroot: ./data/test_data/list.txt
[2020-08-13 01:18:10,003] [p15255] [train.py:23] [INFO] train_batchsize: 512
[2020-08-13 01:18:10,003] [p15255] [train.py:23] [INFO] val_batchsize: 8
[2020-08-13 01:18:13,973] [p15255] [train.py:47] [INFO] total iteration is 232
[2020-08-13 01:18:15,976] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 0, train loss: 200.7093
[2020-08-13 01:18:19,118] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 10, train loss: 162.0694
[2020-08-13 01:18:22,220] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 20, train loss: 110.7874
[2020-08-13 01:18:25,317] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 30, train loss: 66.4887
[2020-08-13 01:18:28,439] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 40, train loss: 36.4859
[2020-08-13 01:18:31,570] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 50, train loss: 22.5305
[2020-08-13 01:18:34,725] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 60, train loss: 15.5196
[2020-08-13 01:18:37,878] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 70, train loss: 13.5831
[2020-08-13 01:18:41,039] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 80, train loss: 12.4094
[2020-08-13 01:18:44,181] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 90, train loss: 12.3859
[2020-08-13 01:18:47,357] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 100, train loss: 11.8464
[2020-08-13 01:18:50,505] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 110, train loss: 11.2302
[2020-08-13 01:18:53,651] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 120, train loss: 11.7841
[2020-08-13 01:18:56,778] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 130, train loss: 10.3271
[2020-08-13 01:18:59,919] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 140, train loss: 10.4449
[2020-08-13 01:19:03,065] [p15255] [train.py:67] [INFO] epoch: 1, iteration: 150, train loss: 10.6108
