[2020-08-12 17:28:37,963] [p13468] [train.py:23] [INFO] workers: 16
[2020-08-12 17:28:37,963] [p13468] [train.py:23] [INFO] backbone: ghost
[2020-08-12 17:28:37,963] [p13468] [train.py:23] [INFO] devices_id: 0
[2020-08-12 17:28:37,963] [p13468] [train.py:23] [INFO] test_initial: False
[2020-08-12 17:28:37,963] [p13468] [train.py:23] [INFO] base_lr: 0.0001
[2020-08-12 17:28:37,963] [p13468] [train.py:23] [INFO] weight_decay: 1e-06
[2020-08-12 17:28:37,963] [p13468] [train.py:23] [INFO] lr_patience: 40
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] start_epoch: 1
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] end_epoch: 200
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] snapshot: ./checkpoint/ghost
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] log_file: ./checkpoint/ghost/train_ghost.log
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] tensorboard: ./checkpoint/tensorboard
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] resume: 
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] epoch_interval: 1
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] dataroot: ./data/train_data/list.txt
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] val_dataroot: ./data/test_data/list.txt
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] train_batchsize: 256
[2020-08-12 17:28:37,964] [p13468] [train.py:23] [INFO] val_batchsize: 8
[2020-08-12 17:28:41,689] [p13468] [train.py:47] [INFO] total iteration is 464
[2020-08-12 17:28:43,359] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 0, train loss: 217.4069
[2020-08-12 17:28:48,489] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 10, train loss: 144.6569
[2020-08-12 17:28:53,579] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 20, train loss: 91.6203
[2020-08-12 17:28:58,676] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 30, train loss: 53.2585
[2020-08-12 17:29:03,823] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 40, train loss: 33.6828
[2020-08-12 17:29:08,927] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 50, train loss: 23.8279
[2020-08-12 17:29:14,034] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 60, train loss: 18.8060
[2020-08-12 17:29:19,128] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 70, train loss: 16.4861
[2020-08-12 17:29:24,293] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 80, train loss: 15.4925
[2020-08-12 17:29:29,530] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 90, train loss: 15.5991
[2020-08-12 17:29:34,648] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 100, train loss: 12.9644
[2020-08-12 17:29:39,750] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 110, train loss: 12.3587
[2020-08-12 17:29:44,841] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 120, train loss: 12.5932
[2020-08-12 17:29:49,947] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 130, train loss: 10.1441
[2020-08-12 17:29:55,058] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 140, train loss: 11.6542
[2020-08-12 17:30:00,176] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 150, train loss: 10.8194
[2020-08-12 17:30:05,296] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 160, train loss: 10.6547
[2020-08-12 17:30:10,444] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 170, train loss: 9.7713
[2020-08-12 17:30:15,559] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 180, train loss: 10.2111
[2020-08-12 17:30:20,700] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 190, train loss: 10.0523
[2020-08-12 17:30:25,868] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 200, train loss: 9.7926
[2020-08-12 17:30:31,006] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 210, train loss: 9.2559
[2020-08-12 17:30:36,160] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 220, train loss: 8.1987
[2020-08-12 17:30:41,312] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 230, train loss: 8.4150
[2020-08-12 17:30:46,452] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 240, train loss: 8.5386
[2020-08-12 17:30:51,595] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 250, train loss: 7.8563
[2020-08-12 17:30:56,729] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 260, train loss: 7.9522
[2020-08-12 17:31:01,867] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 270, train loss: 7.3076
[2020-08-12 17:31:07,053] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 280, train loss: 8.0590
[2020-08-12 17:31:12,193] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 290, train loss: 7.1327
[2020-08-12 17:31:17,299] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 300, train loss: 7.8032
[2020-08-12 17:31:22,414] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 310, train loss: 6.9916
[2020-08-12 17:31:27,526] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 320, train loss: 8.8833
[2020-08-12 17:31:32,671] [p13468] [train.py:67] [INFO] epoch: 1, iteration: 330, train loss: 7.3713
